List-ID,List-Nr,Name,empty0,empty1,empty2,empty3,Aufnahmebedingung
962,962,Niedernhausener_Strasse_60326.jpeg,,,,,4
963,963,Oberraeder_Markt_60599.jpeg,,,,,4
964,964,Comeniusstrasse_60389.jpeg,,,,,4
965,965,Kalbacher_Hauptstrasse_60437.jpeg,,,,,4
966,966,Klapperfeldstrasse_60313.jpeg,,,,,4
967,967,Rotfeder_Ring_60327.jpeg,,,,,4
968,968,Lindenhag_65933.jpeg,,,,,4
969,969,Kirchpfad_60528.jpeg,,,,,4
970,970,Thomestrasse_65936.jpeg,,,,,4
971,971,Honsellstrasse_60314.jpeg,,,,,4
972,972,Deutschherrnufer_60594.jpeg,,,,,4
973,973,Mainfeldstrasse_60528.jpeg,,,,,4
974,974,Carbonestrasse_60437.jpeg,,,,,4
975,975,Otto-Horn-Strasse_65929.jpeg,,,,,4
976,976,Rotkehlchenweg_65929.jpeg,,,,,4
977,977,Neue_Niedenau_60325.jpeg,,,,,4
